,population,individual,species,x.1,y.1,x.2,y.2,x.3,y.3,x.4,y.4,x.5,y.5,x.6,y.6,x.7,y.7,x.8,y.8,x.9,y.9,x.10,y.10,x.11,y.11,x.12,y.12,x.13,y.13,x.14,y.14,x.15,y.15,x.16,y.16,x.17,y.17,x.18,y.18,x.19,y.19
1032,SK,48,C,2.697117776,1.758766915,2.953497793,2.14846454,3.056049799,2.445865359,3.312429816,3.52266143,3.291919415,4.035421463,3.261153813,4.773795911,3.015028997,5.932633587,2.943242592,6.312076012,2.840690585,6.527435226,2.727883378,6.363352015,2.707372977,5.994164791,2.30742015,4.999410326,2.184357742,3.922614256,2.174102542,3.491895828,2.266399348,2.835562985,2.399716956,2.066422935,2.789414582,2.158719741,2.799669783,2.558672567,2.738138579,3.481640627
1033,SK,49,C,2.432501889,1.928699197,2.666592029,2.264567658,2.819259512,2.60043612,3.012638323,3.557152344,2.961749162,4.055866121,2.95157133,4.727603044,2.707303358,5.826808919,2.615702868,6.233922206,2.534280211,6.48836801,2.422324057,6.274633534,2.371434896,5.887875912,2.096633428,5.08382717,1.913432448,3.933732135,1.943965945,3.557152344,2.01521077,2.97701591,2.127166924,2.193322833,2.503746714,2.295101155,2.524102379,2.641147449,2.442679721,3.546974512
1034,SK,5,C,2.615702868,1.491052413,2.839615176,1.938877029,2.95157133,2.203500665,3.18566147,3.363773533,3.165305806,3.974443463,3.114416645,4.809025702,2.819259512,6.142321716,2.707303358,6.508723674,2.585169372,6.752991647,2.534280211,6.478190178,2.493568882,6.121966052,2.188233917,5.155071995,2.005032938,3.791242484,2.01521077,3.373951365,2.10681126,2.580080456,2.259478742,1.796387378,2.656414197,1.918521365,2.636058533,2.345990316,2.57499154,3.30270654
1035,SK,6,C,2.860775588,1.758505424,3.137624839,2.260935545,3.26066895,2.660828907,3.506757172,3.66568915,3.404220413,4.239895002,3.363205709,5.183233189,2.788999856,6.39316695,2.604433689,6.803313988,2.430121198,6.967372803,2.389106495,6.741791932,2.481389578,6.321391219,2.317330763,5.40881406,2.276316059,4.168119271,2.276316059,3.706703853,2.378852819,2.917170806,2.491643254,2.137891434,2.953058672,2.281442897,2.983819699,2.753111991,2.891536616,3.778479585
1036,SK,7,C,2.655150762,1.122544434,2.901187898,1.532606328,3.044709561,1.942668221,3.177979676,3.234363187,3.229237413,3.972474595,3.147225034,4.966874688,2.696156951,6.514858336,2.644899214,6.873662493,2.552635288,7.099196535,2.419365173,6.863410946,2.398862078,6.484103694,2.070812563,5.469200507,1.783769238,3.705934364,1.824775427,3.234363187,2.060561016,2.393736305,2.286095057,1.440342402,2.696156951,1.56336097,2.655150762,2.086189884,2.480874457,3.111344619
1037,SK,8,C,2.54255682,1.607185307,2.811282337,1.999937986,2.96631629,2.403026263,3.173028227,3.374572365,3.19369942,3.922358997,3.183363823,4.831891518,2.955980693,5.927464781,2.986987484,6.25820388,2.883631515,6.444244623,2.749268757,6.340888655,2.656248385,5.948135975,2.263495706,5.01793226,2.098126156,3.881016609,2.056783769,3.405579155,2.129132947,2.744100958,2.222153318,1.999937986,2.614905998,2.061951567,2.666583982,2.475375441,2.635577191,3.426250349
1038,SK,9,C,2.53161287,1.482801824,2.758941372,1.947791943,2.94493742,2.361116493,3.161932809,3.394427868,3.130933468,3.931749784,3.048268558,4.820397567,2.61427778,6.091370558,2.521279756,6.422030199,2.36628305,6.587360019,2.293951254,6.411697085,2.293951254,5.998372535,2.11828832,5.099391638,1.921959158,3.83875176,1.921959158,3.3427623,2.045956523,2.743441702,2.211286343,1.865127033,2.665943349,1.989124398,2.676276462,2.443781403,2.583278439,3.446093437
1039,SR2014,1,B,1.859475109,3.385625615,2.280892643,3.192773523,2.666596827,3.064205461,3.595143937,2.857068029,4.166557543,2.842782689,5.052248632,2.878496039,6.280787884,3.164202842,6.652206728,3.228486873,6.766489449,3.321341584,6.659349398,3.399910955,6.245074534,3.449909645,5.523664856,3.742759118,4.023704141,3.93561121,3.566573256,3.92132587,2.830878239,3.828471159,2.109468562,3.685617758,2.273749973,3.342769594,2.688024837,3.335626924,3.588001267,3.385625615
1040,SR2014,10,B,2.918913914,2.951320571,3.224462397,2.763824911,3.606398,2.652716372,4.286937802,2.492997847,4.717483392,2.492997847,5.509131733,2.569384968,6.314668642,2.812434897,6.689659962,2.923543436,6.786879933,3.006874841,6.654938543,3.048540543,6.335501493,3.055484827,5.738293095,3.256869054,4.654984838,3.361033309,4.252216384,3.319367607,3.710562256,3.263813338,3.141130992,3.17353765,3.245295248,2.881877734,3.599453716,2.895766302,4.335547788,2.888822018
1041,SR2014,100,B,2.702380952,2.828571429,3.052380952,2.692857143,3.402380952,2.585714286,4.180952381,2.457142857,4.65952381,2.492857143,5.35952381,2.528571429,6.338095238,2.785714286,6.545238095,2.807142857,6.745238095,2.842857143,6.580952381,2.95,6.145238095,3.064285714,5.573809524,3.292857143,4.488095238,3.357142857,4.123809524,3.335714286,3.55952381,3.257142857,2.923809524,3.15,3.052380952,2.8,3.430952381,2.807142857,4.202380952,2.864285714
1042,SR2014,101,B,2.748755314,3.006964609,3.06564854,2.837954888,3.424794195,2.753450028,4.171253794,2.640776881,4.664198812,2.640776881,5.269816977,2.654861025,6.093739364,2.894291462,6.410632589,2.901333534,6.53738988,2.943585964,6.474011234,3.035132896,6.12190765,3.126679828,5.459952912,3.359068193,4.474062876,3.535119985,4.11491722,3.51399377,3.586761844,3.401320623,2.974101608,3.267521261,3.072690611,2.97175425,3.40366798,2.992880466,4.129001364,3.056259111
1043,SR2014,102,B,2.236406619,3.390070922,2.598108747,3.141843972,2.959810875,2.978723404,3.690307329,2.737588652,4.229314421,2.709219858,5.115839243,2.80141844,6.094562648,3.141843972,6.427895981,3.29787234,6.520094563,3.397163121,6.371158392,3.432624113,6.044917258,3.411347518,5.278959811,3.574468085,4.094562648,3.737588652,3.654846336,3.723404255,3.101654846,3.659574468,2.463356974,3.602836879,2.58392435,3.290780142,2.973995272,3.283687943,3.754137116,3.226950355
1044,SR2014,103,B,2.484346936,3.150996017,2.836855623,2.992726811,3.182170255,2.906398153,4.00948656,2.805681385,4.577816892,2.81287544,5.469879691,2.856039769,6.491435478,3.194160346,6.843944165,3.24451873,7.016601481,3.316459278,6.83675011,3.417176046,6.484241423,3.445952265,5.707283501,3.733714458,4.354801192,3.841625281,3.937546012,3.769684733,3.304469187,3.632997691,2.700168581,3.431564155,2.829661568,3.150996017,3.1749762,3.158190072,3.959128176,3.309265223
1045,SR2014,104,B,2.326231013,3.408362695,2.671292525,3.168932258,3.051564396,3.021048752,3.90365507,2.746407957,4.438852518,2.704155527,5.192354188,2.711197598,6.234580797,2.985838394,6.643020955,3.070343254,6.819072747,3.140763971,6.650063027,3.26047919,6.213454582,3.288647476,5.516289485,3.612582774,4.340263514,3.837929068,3.86140264,3.809760781,3.199447902,3.725255921,2.572703522,3.661877275,2.678334597,3.288647476,3.06564854,3.26047919,3.938865428,3.239352974
1046,SR2014,105,B,2.803709596,2.914817818,3.179586346,2.737517464,3.498726983,2.64532128,4.229204441,2.418376827,4.718553418,2.397100785,5.441938862,2.453836898,6.328440632,2.687873365,6.739777453,2.765885521,6.881617736,2.808437606,6.775237523,2.879357747,6.34262466,2.957369903,5.690159358,3.198498384,4.626357234,3.368706724,4.229204441,3.36161471,3.61219921,3.255234497,3.023562035,3.148854285,3.172494332,2.879357747,3.512911012,2.858081705,4.321400626,2.921909832
1047,SR2014,106,B,2.593641003,3.295449744,2.896428052,3.133493881,3.213298219,3.048995169,3.973786622,2.865914628,4.396280179,2.85183151,5.058186752,2.908163984,5.924298543,3.084202966,6.24821027,3.098286084,6.403124575,3.161660118,6.269334948,3.253200389,5.966547899,3.302491304,5.304641326,3.605278353,4.304739908,3.753151098,3.910412588,3.73202642,3.396378761,3.661610827,2.790804662,3.563028997,2.882344933,3.274325067,3.234422897,3.281366626,4.001952859,3.309532863
1048,SR2014,107,B,2.697125351,3.262079741,3.030424803,3.120250187,3.37790721,3.0209695,4.207610101,2.808225169,4.711105018,2.822408124,5.484076087,2.879139946,6.462700009,3.169890531,6.810182416,3.247896786,6.944920493,3.354268951,6.83145685,3.411000773,6.427242621,3.453549639,5.774826672,3.645019537,4.597641375,3.793940569,4.165061235,3.765574658,3.576468586,3.652111015,2.924052638,3.510281461,3.037516281,3.219530875,3.427547554,3.219530875,4.235976012,3.29753713
1049,SR2014,108,B,2.839169667,3.283602554,3.144126276,3.141762271,3.484542955,3.042474073,4.200836385,2.907725804,4.633449248,2.90063379,5.229178437,2.93609386,6.08731215,3.120486228,6.356808688,3.099210186,6.505740985,3.148854285,6.378084731,3.269418526,6.136956249,3.304878597,5.519951018,3.588559163,4.512885008,3.73749146,4.172468328,3.716215418,3.583831153,3.631111248,3.044838077,3.517639021,3.144126276,3.248142483,3.470358927,3.233958455,4.207928399,3.311970611
1050,SR2014,109,B,2.853137861,3.127341665,3.179345835,2.964237678,3.53391972,2.879139946,4.313982267,2.744401869,4.79620275,2.758584825,5.462801654,2.836591079,6.391785232,3.0209695,6.668352862,3.0209695,6.852731283,3.070609843,6.696718773,3.169890531,6.39887671,3.226622353,5.696820418,3.531555894,4.647281718,3.652111015,4.278524878,3.616653626,3.668657796,3.517372938,3.094248102,3.382634862,3.165162879,3.098975754,3.512645287,3.120250187,4.299799311,3.198256442
1051,SR2014,11,B,3.079732683,3.072690611,3.413057409,2.903680891,3.75107685,2.786313029,4.427115732,2.621998024,4.882503034,2.617303309,5.403616339,2.640776881,6.258054369,2.856733746,6.544431951,2.894291462,6.624242097,2.974101608,6.525653093,3.035132896,6.258054369,3.067995897,5.671215063,3.283952762,4.7416616,3.448267768,4.370779158,3.424794195,3.87783414,3.38723648,3.305078977,3.307426334,3.422446838,3.030438181,3.755771565,3.030438181,4.464673447,3.058606468
1052,SR2014,110,B,2.573742116,3.035634781,2.94516096,2.871353369,3.309437134,2.749927978,4.059417491,2.585646566,4.630831097,2.585646566,5.273671404,2.621359917,6.159362493,2.864210699,6.537924007,2.89992405,6.723633429,2.96420808,6.552209347,3.049920121,6.245074534,3.099918812,5.495094176,3.328484254,4.416550995,3.521336346,4.016561471,3.499908336,3.480861216,3.414196295,2.795164889,3.321341584,2.93801829,3.007064101,3.338007814,2.999921431,4.095130842,3.028492111
1053,SR2014,111,B,2.830952381,3.35,3.145238095,3.178571429,3.480952381,3.05,4.238095238,2.821428571,4.752380952,2.8,5.516666667,2.842857143,6.523809524,3.164285714,6.85952381,3.25,6.95952381,3.314285714,6.830952381,3.4,6.50952381,3.4,5.738095238,3.578571429,4.588095238,3.714285714,4.195238095,3.7,3.630952381,3.657142857,3.05952381,3.585714286,3.138095238,3.3,3.480952381,3.271428571,4.202380952,3.264285714
1054,SR2014,112,B,2.72569744,3.177222342,3.080298148,2.992829974,3.470358927,2.893541776,4.278848541,2.694965379,4.810749602,2.709149407,5.633423244,2.780069549,6.576661127,3.113394214,6.909985792,3.184314356,7.080194132,3.248142483,6.924169821,3.340338667,6.640489254,3.354522696,5.88164374,3.609835205,4.61926522,3.772951531,4.257572498,3.730399446,3.555463097,3.595651177,2.966825922,3.453810894,3.080298148,3.127578243,3.427806842,3.141762271,4.264664512,3.198498384
1055,SR2014,113,B,2.165264524,3.269171219,2.633302052,3.127341665,3.044607759,3.035152455,4.157969757,2.857865512,4.838751616,2.843682557,5.68972894,2.836591079,7.022926747,3.028060977,7.47678132,3.006786544,7.66115974,3.042243933,7.498055753,3.184073487,7.072567091,3.332994518,6.221589767,3.808123524,4.562183986,4.09887411,4.101237936,4.077599677,3.243169134,3.9428616,2.597844664,3.801032046,2.626210574,3.29753713,3.065882192,3.318811563,4.165061235,3.474824072
1056,SR2014,114,B,2.823520449,3.171103911,3.202053123,3.01397714,3.587727923,2.942555881,4.309082642,2.82113974,4.794747204,2.82113974,5.337548775,2.892561,6.294593649,3.156819659,6.623131441,3.171103911,6.76597396,3.24252517,6.673126323,3.313946429,6.323162152,3.385367689,5.651802315,3.556778711,4.60905193,3.692479103,4.280514138,3.656768474,3.673433434,3.585347214,3.044926353,3.449646822,3.187768871,3.135393281,3.573443671,3.149677533,4.280514138,3.213956666
1057,SR2014,115,B,2.931365851,3.411258809,3.250506488,3.226866441,3.605107196,3.134670257,4.278848541,2.992829974,4.654725291,3.014106016,5.257546494,3.070842129,6.144048264,3.311970611,6.392268759,3.36161471,6.534109042,3.44671888,6.413544801,3.496362979,6.136956249,3.503454993,5.477398933,3.673663333,4.527069036,3.815503616,4.236296456,3.780043545,3.676027337,3.716215418,3.144126276,3.609835205,3.243414474,3.347430681,3.61219921,3.340338667,4.257572498,3.368706724
1058,SR2014,116,B,2.630883477,3.064205461,2.91659028,2.9356374,3.230867763,2.857068029,3.987990791,2.742785308,4.459407016,2.707071958,5.130818002,2.742785308,6.023651762,3.035634781,6.402213275,3.114204152,6.495067986,3.199916193,6.380785265,3.242772213,6.059365112,3.214201533,5.366526115,3.399910955,4.302268274,3.585620377,3.9379921,3.542764356,3.352293154,3.457052315,2.802307559,3.292770904,2.90944761,3.049920121,3.223725093,3.078490801,3.973705451,3.164202842
1059,SR2014,117,B,2.730672812,3.363941311,3.002073597,3.221098792,3.344895642,3.106824777,4.059108234,2.956840133,4.551914923,2.935413755,5.266127516,2.956840133,6.208888138,3.24252517,6.494573175,3.328230681,6.673126323,3.378225563,6.501715301,3.463931074,6.108898375,3.449646822,5.466107041,3.606773592,4.459067286,3.78532674,4.080534612,3.763900363,3.509164538,3.699621229,2.90922596,3.59248934,3.016357849,3.349657059,3.352037768,3.356799185,4.10196099,3.349657059
1060,SR2014,118,B,3.45952381,3.342857143,3.773809524,3.2,4.102380952,3.114285714,4.752380952,2.935714286,5.202380952,2.964285714,5.838095238,2.964285714,6.602380952,3.221428571,6.830952381,3.25,6.95952381,3.307142857,6.830952381,3.385714286,6.602380952,3.428571429,6.002380952,3.642857143,5.066666667,3.792857143,4.730952381,3.771428571,4.20952381,3.728571429,3.652380952,3.592857143,3.780952381,3.335714286,4.116666667,3.321428571,4.752380952,3.35
1061,SR2014,119,B,2.952078716,3.235383044,3.252048005,3.156819659,3.594870049,3.056829896,4.287656264,3.071114148,4.694757442,3.135393281,5.358975153,3.371083437,6.216030264,3.406794066,6.53742593,3.449646822,6.680268449,3.549636585,6.53742593,3.585347214,6.201746012,3.778184614,5.587523182,3.913885007,4.559057049,3.842463748,4.244803508,3.763900363,3.71628619,3.613915718,3.152058242,3.349657059,3.259190131,3.413936192,3.602012175,2.952078716,3.349657059,3.252048005
1062,SR2014,12,B,2.929577465,3.072769953,3.225352113,2.91314554,3.577464789,2.786384977,4.356807512,2.5657277,4.863849765,2.551643192,5.525821596,2.598591549,6.460093897,2.748826291,6.774647887,2.758215962,6.887323944,2.828638498,6.784037559,2.91314554,6.497652582,2.983568075,5.906103286,3.279342723,4.713615023,3.528169014,4.34741784,3.504694836,3.732394366,3.392018779,3.136150235,3.316901408,3.234741784,3.030516432,3.58685446,3.035211268,4.338028169,3.021126761
1063,SR2014,120,B,3.044838077,3.141762271,3.385254757,3.014106016,3.725671436,2.921909832,4.434872852,2.751701492,4.902945786,2.758793507,5.519951018,2.81552962,6.449004872,3.035382059,6.732685438,3.070842129,6.860341693,3.141762271,6.739777453,3.226866441,6.449004872,3.233958455,5.718527414,3.53182305,4.78947356,3.645295276,4.385228753,3.595651177,3.938431861,3.553099092,3.278874545,3.432534851,3.378162743,3.163038313,3.704395394,3.205590398,4.420688824,3.212682413
1064,SR2014,121,B,3.202297083,3.357054934,3.459433205,3.221344203,3.737997338,3.192773523,4.502263036,3.049920121,4.93082324,3.071348131,5.659375588,3.149917502,6.516495997,3.335626924,6.80934547,3.321341584,6.930770861,3.364197604,6.83077348,3.457052315,6.509353326,3.542764356,5.966510401,3.792757809,4.88082455,3.89989786,4.416550995,3.835613829,3.9379921,3.799900479,3.330865144,3.607048387,3.466575875,3.342769594,3.809424039,3.378482944,4.473692356,3.421338965
1065,SR2014,122,B,3.116585042,3.064205461,3.388006505,2.885638709,3.716569328,2.792783999,4.395122985,2.699929288,4.809397849,2.707071958,5.409382135,2.764213318,6.266502544,2.97135075,6.637921388,3.028492111,6.745061439,3.114204152,6.580780027,3.171345512,6.309358564,3.164202842,5.637947578,3.335626924,4.673687118,3.492765666,4.352266964,3.442766975,3.816566709,3.371340274,3.316579804,3.242772213,3.388006505,2.992778761,3.730854668,2.999921431,4.366552305,3.028492111
1066,SR2014,123,B,2.888813766,3.049566087,3.207954403,2.886449761,3.555463097,2.808437606,4.335584654,2.680781351,4.768197517,2.652413294,5.434846848,2.659505308,6.378084731,2.929001846,6.583753141,2.999921988,6.761053495,3.063750115,6.626305226,3.127578243,6.385176745,3.148854285,5.761079499,3.368706724,4.647633277,3.56728312,4.293032569,3.510547007,3.640567267,3.418350823,3.080298148,3.297786582,3.207954403,3.02119803,3.52709504,3.014106016,4.250480484,3.070842129
1067,SR2014,124,B,1.583883161,3.53182305,2.129968251,3.333246653,2.654777299,3.219774427,3.924247833,2.98573796,4.590897163,2.964461917,5.831999641,3.042474073,7.363874698,3.248142483,7.796487562,3.184314356,8.108536185,3.198498384,7.938327845,3.418350823,7.683015335,3.489270965,6.619213212,4.269392522,4.356860696,4.638177258,3.732763451,4.531797045,2.803709596,4.248116479,1.938483869,3.971527927,2.101600195,3.53182305,2.668961327,3.574375134,3.803683592,3.829687644
1068,SR2014,125,B,2.094562648,3.382978723,2.562647754,3.09929078,3.030732861,2.90070922,4.193853428,2.588652482,4.825059102,2.581560284,6.009456265,2.609929078,7.427895981,3.184397163,7.910165485,3.368794326,8.052009456,3.531914894,7.860520095,3.602836879,7.420803783,3.531914894,6.53427896,3.723404255,4.761229314,4.028368794,4.172576832,4.014184397,3.271867612,3.865248227,2.420803783,3.737588652,2.562647754,3.241134752,3.059101655,3.226950355,4.200945626,3.226950355
1069,SR2014,126,B,2.051956096,3.534187054,2.453836898,3.250506488,2.846261681,3.056658101,3.810775606,2.739881469,4.397048777,2.668961327,5.300098579,2.678417346,6.576661127,3.122850233,6.813061599,3.269418526,6.907621788,3.415986818,6.789421552,3.467994922,6.501012976,3.382890752,5.758715494,3.576739139,4.302488588,3.869875724,3.810775606,3.869875724,3.096846181,3.832051649,2.364004719,3.803683592,2.463292917,3.425442837,2.869901728,3.40180279,3.820231625,3.307242601
1070,SR2014,127,B,2.089201878,3.143192488,2.375586854,3.016431925,2.718309859,2.903755869,3.483568075,2.715962441,3.990610329,2.683098592,4.779342723,2.753521127,5.713615023,3.058685446,6.117370892,3.180751174,6.197183099,3.265258216,6.079812207,3.32629108,5.751173709,3.307511737,5.126760563,3.561032864,3.882629108,3.626760563,3.497652582,3.612676056,2.830985915,3.528169014,2.281690141,3.415492958,2.384976526,3.166666667,2.727699531,3.180751174,3.460093897,3.194835681
1071,SR2014,128,B,2.525821596,2.955399061,2.821596244,2.791079812,3.145539906,2.692488263,3.807511737,2.542253521,4.169014085,2.53286385,4.723004695,2.593896714,5.507042254,2.795774648,5.854460094,2.861502347,5.971830986,2.936619718,5.845070423,2.997652582,5.44600939,3.021126761,4.943661972,3.213615023,4.061032864,3.335680751,3.798122066,3.302816901,3.34741784,3.241784038,2.779342723,3.171361502,2.82629108,2.936619718,3.159624413,2.931924883,3.79342723,2.955399061
